"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"69","RT @phonebuff: Which one is better: Samsung's pressure sensitive ""invisible"" home button on the Galaxy S8 or Apple's swipe up gesture on th","2017-09-14 05:07:31","TRUE","10","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"70","RT @techeblog: Samsung Galaxy S9 concept video shows Quad HD+ edge-to-edge display.  ","2017-09-14 05:06:41","TRUE","73","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"71","I liked a @YouTube video  ","2017-09-14 04:49:16","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"72","Samsung Galaxy 8 looks clean af man","2017-09-14 04:42:56","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"73","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 04:30:58","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"74","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 04:13:50","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"75","RT @techeblog: Samsung Galaxy S9 concept video shows Quad HD+ edge-to-edge display.  ","2017-09-14 04:09:48","TRUE","73","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"76","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 04:01:47","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"77","RT @Androidheadline: Samsung Galaxy Note 8 Review  Verging On Perfection
 ","2017-09-14 03:54:06","TRUE","7","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"78","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-14 03:41:12","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"79","NEW Samsung Galaxy S8 SM-G950U Factory Unlocked 64GB Midnight Black (Verizon) $599.99 via eBay  ","2017-09-14 03:36:17","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"80","RT @phonebuff: Which one is better: Samsung's pressure sensitive ""invisible"" home button on the Galaxy S8 or Apple's swipe up gesture on th","2017-09-14 03:33:46","TRUE","10","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"81","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 03:31:37","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"82","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 03:29:14","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"83","The iPhoneX bragging about FaceID but the new Samsung Galaxy already has that haha","2017-09-14 03:25:39","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"84","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-14 03:21:07","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"85","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 03:18:46","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"86","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-14 03:14:45","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"87","@boxcarjacer Haha lol I've only had an Iphone 4 a long time ago and i remember breaking it  after that i switched to Samsung galaxy lol","2017-09-14 03:10:51","FALSE","0","1","-1","Samsung Galaxy","Los Angeles","USA",FALSE
